user_id,variant,converted,revenue,platform
u000216,control,1,56.9,android
u000217,control,0,0.0,android
u000218,control,1,25.78,android
u000219,control,0,0.0,ios
u000220,control,0,0.0,web
u000221,control,0,0.0,ios
u000222,control,0,0.0,android
u000223,control,0,0.0,ios
u000224,control,0,0.0,web
u000225,control,0,0.0,android
u000226,control,1,77.75,android
u000227,control,0,0.0,android
u000228,control,0,0.0,android
u000229,control,0,0.0,ios
u000230,control,0,0.0,ios
u000231,control,1,40.92,android
u000232,control,0,0.0,android
u000233,control,0,0.0,android
u000234,control,1,15.8,ios
u000235,control,0,0.0,ios
u000236,control,1,27.66,web
u000237,control,0,0.0,web
u000238,control,0,0.0,ios
u000239,control,1,26.54,web
u000240,control,0,0.0,ios
u000241,control,0,0.0,web
u000242,control,0,0.0,android
u000243,control,0,0.0,android
u000244,control,1,15.31,android
u000245,control,0,0.0,web
u000246,control,1,60.2,ios
u000247,control,1,58.0,web
u000248,control,0,0.0,web
u000249,control,0,0.0,android
u000250,control,0,0.0,android
u000251,control,1,11.59,web
u000252,control,1,44.75,ios
u000253,control,1,49.34,android
u000254,control,0,0.0,web
u000255,control,1,14.07,web
u000256,control,0,0.0,web
u000257,control,0,0.0,web
u000258,control,0,0.0,ios
u000259,control,1,10.23,android
u000260,control,0,0.0,android
u000261,control,0,0.0,android
u000262,control,0,0.0,ios
u000263,control,0,0.0,android
u000264,control,0,0.0,web
u000265,control,1,25.63,web
u000266,control,0,0.0,android
u000267,control,0,0.0,ios
u000268,control,0,0.0,android
u000269,control,1,7.76,ios
u000270,control,1,16.81,android
u000271,control,0,0.0,web
u000272,control,1,149.3,web
u000273,control,1,88.77,web
u000274,control,0,0.0,web
u000275,control,0,0.0,android
u000276,control,1,16.71,android
u000277,control,0,0.0,android
u000278,control,0,0.0,web
u000279,control,0,0.0,ios
u000280,control,1,58.07,ios
u000281,control,0,0.0,android
u000282,control,0,0.0,android
u000283,control,1,11.97,android
u000284,control,1,7.5,ios
u000285,control,1,9.49,web
u000286,control,1,63.82,ios
u000287,control,0,0.0,ios
u000288,control,0,0.0,web
u000289,control,1,30.32,android
u000290,control,1,59.28,android
u000291,control,0,0.0,ios
u000292,control,0,0.0,web
u000293,control,1,5.59,android
u000294,control,1,61.44,web
u000295,control,1,22.48,android
u000296,control,0,0.0,android
u000297,control,1,80.98,android
u000298,control,0,0.0,ios
u000299,control,1,56.01,ios
u000300,control,0,0.0,android
u000301,control,1,23.21,ios
u000302,control,1,47.58,web
u000303,control,1,19.46,android
u000304,control,1,28.17,android
u000305,control,0,0.0,ios
u000306,control,0,0.0,web
u000307,control,0,0.0,web
u000308,control,0,0.0,web
u000309,control,1,45.39,web
u000310,control,0,0.0,android
u000311,control,0,0.0,android
u000312,control,0,0.0,ios
u000313,control,1,32.89,web
u000314,control,0,0.0,ios
u000315,control,0,0.0,web
u000316,control,0,0.0,web
u000317,control,0,0.0,android
u000318,control,0,0.0,ios
u000319,control,0,0.0,web
u000320,control,0,0.0,web
u000321,control,1,35.07,web
u000322,control,1,69.41,ios
u000323,control,0,0.0,ios
u000324,control,0,0.0,web
u000325,control,1,22.39,web
u000326,control,1,40.43,ios
u000327,control,0,0.0,web
u000328,control,1,16.98,android
u000329,control,1,41.13,web
u000330,control,0,0.0,web
u000331,control,0,0.0,ios
u000332,control,1,8.59,ios
u000333,control,1,5.48,web
u000334,control,1,18.9,android
u000335,control,1,139.26,ios
u000336,control,1,7.81,android
u000337,control,0,0.0,ios
u000338,control,1,26.27,web
u000339,control,0,0.0,ios
u000340,control,0,0.0,web
u000341,control,0,0.0,android
u000342,control,0,0.0,android
u000343,control,1,32.94,android
u000344,control,0,0.0,android
u000345,control,0,0.0,ios
u000346,control,1,10.57,web
u000347,control,0,0.0,ios
u000348,control,0,0.0,ios
u000349,control,0,0.0,ios
u000350,control,0,0.0,android
u000351,control,0,0.0,web
u000352,control,1,55.54,android
u000353,control,0,0.0,ios
u000354,control,1,9.92,ios
u000355,control,0,0.0,ios
u000356,control,0,0.0,web
u000357,control,1,24.8,web
u000358,control,0,0.0,ios
u000359,control,1,54.42,android
u000360,control,0,0.0,android
u000361,control,0,0.0,web
u000362,control,0,0.0,web
u000363,control,0,0.0,ios
u000364,control,1,7.68,web
u000365,control,0,0.0,web
u000366,control,0,0.0,web
u000367,control,0,0.0,web
u000368,control,0,0.0,ios
u000369,control,1,39.96,web
u000370,control,0,0.0,ios
u000371,control,1,15.79,web
u000372,control,1,29.92,ios
u000373,control,0,0.0,ios
u000374,control,1,93.67,ios
u000375,control,0,0.0,ios
u000376,control,1,9.36,ios
u000377,control,0,0.0,android
u000378,control,1,19.48,android
u000379,control,1,116.93,ios
u000380,control,0,0.0,android
u000381,control,0,0.0,web
u000382,control,0,0.0,web
u000383,control,0,0.0,web
u000384,control,0,0.0,web
u000385,control,0,0.0,web
u000386,control,0,0.0,web
u000387,control,0,0.0,web
u000388,control,0,0.0,android
u000389,control,0,0.0,android
u000390,control,0,0.0,ios
u000391,control,0,0.0,ios
u000392,control,1,5.73,android
u000393,control,1,72.3,android
u000394,control,0,0.0,web
u000395,control,1,33.76,ios
u000396,control,0,0.0,web
u000397,control,0,0.0,android
u000398,control,0,0.0,web
u000399,control,1,164.96,web
u000400,control,1,32.4,android
u000401,control,1,36.7,web
u000402,control,0,0.0,web
u000403,control,0,0.0,android
u000404,control,0,0.0,ios
u000405,control,1,145.76,android
u000406,control,0,0.0,android
u000407,control,0,0.0,android
u000408,control,0,0.0,ios
u000409,control,0,0.0,web
u000410,control,1,9.59,ios
u000411,control,0,0.0,web
u000412,control,1,11.5,android
u000413,control,0,0.0,android
u000414,control,0,0.0,ios
u000415,control,1,52.29,web
u000416,control,0,0.0,web
u000417,control,0,0.0,web
u000418,control,1,44.42,ios
u000419,control,0,0.0,web
u000420,control,0,0.0,android
u000421,control,1,80.18,ios
u000422,control,0,0.0,ios
u000423,control,1,76.95,web
u000424,control,1,22.37,web
u000425,control,1,36.22,web
u000426,control,0,0.0,web
u000427,control,0,0.0,android
u000428,control,0,0.0,android
u000429,control,0,0.0,web
u000430,control,1,27.52,web
u000431,control,0,0.0,web
u000432,control,1,70.6,android
u000433,control,0,0.0,ios
u000434,control,0,0.0,ios
u000435,control,1,25.29,ios
u000436,control,0,0.0,android
u000437,control,1,37.79,ios
u000438,control,0,0.0,ios
u000439,control,0,0.0,web
u000440,control,0,0.0,web
u000441,control,0,0.0,android
u000442,control,1,287.36,ios
u000443,control,1,198.98,android
u000444,control,0,0.0,android
u000445,control,0,0.0,android
u000446,control,0,0.0,android
u000447,control,1,17.96,web
u000448,control,0,0.0,web
u000449,control,1,10.28,ios
u000450,control,0,0.0,android
u000451,control,0,0.0,ios
u000452,control,1,15.92,android
u000453,control,1,31.92,ios
u000454,control,1,14.75,android
u000455,control,1,29.55,web
u000456,control,0,0.0,web
u000457,control,0,0.0,ios
u000458,control,0,0.0,android
u000459,control,0,0.0,web
u000460,control,0,0.0,android
u000461,control,0,0.0,web
u000462,control,1,47.36,android
u000463,control,0,0.0,web
u000464,control,0,0.0,ios
u000465,control,1,40.52,ios
u000466,control,0,0.0,web
u000467,control,0,0.0,ios
u000468,control,0,0.0,ios
u000469,control,1,46.35,ios
u000470,control,0,0.0,web
u000471,control,1,99.73,ios
u000472,control,1,16.35,web
u000473,control,0,0.0,ios
u000474,control,0,0.0,android
u000475,control,1,25.01,web
u000476,control,0,0.0,ios
u000477,control,0,0.0,android
u000478,control,0,0.0,android
u000479,control,1,42.83,android
u000480,control,0,0.0,web
u000481,control,0,0.0,ios
u000482,control,0,0.0,ios
u000483,control,0,0.0,ios
u000484,control,0,0.0,ios
u000485,control,1,86.13,android
u000486,control,1,24.02,android
u000487,control,0,0.0,android
u000488,control,0,0.0,android
u000489,control,0,0.0,android
u000490,control,1,28.73,web
u000491,control,0,0.0,web
u000492,control,0,0.0,ios
u000493,control,0,0.0,ios
u000494,control,0,0.0,ios
u000495,control,0,0.0,web
u000496,control,0,0.0,ios
u000497,control,0,0.0,android
u000498,control,0,0.0,ios
u000499,control,1,119.21,ios
u000500,control,0,0.0,ios
u000501,control,1,78.47,android
u000502,control,1,25.57,android
u000503,control,0,0.0,web
u000504,control,1,62.8,android
u000505,control,0,0.0,android
u000506,control,0,0.0,ios
u000507,control,1,95.01,android
u000508,control,0,0.0,android
u000509,control,0,0.0,web
u000510,control,1,24.71,web
u000511,control,1,51.12,ios
u000512,control,1,26.78,android
u000513,control,1,10.47,web
u000514,control,0,0.0,android
u000515,control,1,40.13,web
u000516,control,1,28.69,ios
u000517,control,0,0.0,ios
u000518,control,0,0.0,ios
u000519,control,1,39.59,web
u000520,control,0,0.0,android
u000521,control,0,0.0,ios
u000522,control,0,0.0,android
u000523,control,0,0.0,android
u000524,control,0,0.0,ios
u000525,control,0,0.0,android
u000526,control,0,0.0,web
u000527,control,0,0.0,ios
u000528,control,1,22.46,ios
u000529,control,0,0.0,web
u000530,control,0,0.0,ios
u000531,control,1,8.25,web
u000532,control,1,79.06,android
u000533,control,0,0.0,web
u000534,control,1,75.42,android
u000535,control,1,73.96,web
u000536,control,0,0.0,web
u000537,control,1,17.99,ios
u000538,control,0,0.0,ios
u000539,control,1,47.32,android
u000540,control,0,0.0,ios
u000541,control,0,0.0,android
u000542,control,0,0.0,ios
u000543,control,1,105.64,android
u000544,control,0,0.0,ios
u000545,control,0,0.0,android
u000546,control,1,102.81,web
u000547,control,1,43.55,web
u000548,control,0,0.0,android
u000549,control,0,0.0,ios
u000550,control,0,0.0,web
u000551,control,0,0.0,android
u000552,control,1,50.5,android
u000553,control,0,0.0,android
u000554,control,0,0.0,ios
u000555,control,0,0.0,android
u000556,control,1,15.12,ios
u000557,control,0,0.0,ios
u000558,control,0,0.0,web
u000559,control,1,31.05,ios
u000560,control,0,0.0,android
u000561,control,1,20.69,web
u000562,control,0,0.0,android
u000563,control,0,0.0,android
u000564,control,0,0.0,android
u000565,control,1,13.68,web
u000566,control,0,0.0,ios
u000567,control,0,0.0,android
u000568,control,1,46.0,web
u000569,control,1,75.95,web
u000570,control,1,107.59,web
u000571,control,0,0.0,ios
u000572,control,1,16.78,ios
u000573,control,0,0.0,ios
u000574,control,1,52.37,ios
u000575,control,0,0.0,web
u000576,control,1,85.41,ios
u000577,control,0,0.0,android
u000578,control,0,0.0,android
u000579,control,0,0.0,web
u000580,control,1,39.19,web
u000581,control,1,26.71,ios
u000582,control,0,0.0,android
u000583,control,0,0.0,web
u000584,control,1,9.87,ios
u000585,control,0,0.0,android
u000586,control,0,0.0,ios
u000587,control,1,33.89,android
u000588,control,1,31.6,android
u000589,control,0,0.0,web
u000590,control,0,0.0,android
u000591,control,0,0.0,android
u000592,control,0,0.0,android
u000593,control,0,0.0,ios
u000594,control,1,10.81,android
u000595,control,0,0.0,android
u000596,control,1,25.08,ios
u000597,control,1,11.84,ios
u000598,control,1,15.99,web
u000599,control,0,0.0,android
u000600,control,1,14.54,ios
u000601,control,0,0.0,web
u000602,control,1,67.13,android
u000603,control,1,49.5,ios
u000604,control,0,0.0,web
u000605,control,1,60.13,android
u000606,control,0,0.0,web
u000607,control,0,0.0,ios
u000608,control,0,0.0,ios
u000609,control,0,0.0,ios
u000610,control,0,0.0,web
u000611,control,1,68.6,android
u000612,control,0,0.0,ios
u000613,control,1,21.26,android
u000614,control,0,0.0,android
u000615,control,0,0.0,ios
u000616,control,1,13.47,ios
u000617,control,1,35.72,web
u000618,control,1,23.55,web
u000619,control,0,0.0,android
u000620,control,0,0.0,ios
u000621,control,0,0.0,web
u000622,control,0,0.0,web
u000623,control,1,154.29,ios
u000624,control,0,0.0,android
u000625,control,0,0.0,android
u000626,control,0,0.0,android
u000627,control,0,0.0,ios
u000628,control,0,0.0,web
u000629,control,1,39.4,web
u000630,control,1,15.25,web
u000631,control,1,78.2,android
u000632,control,0,0.0,web
u000633,control,0,0.0,ios
u000634,control,1,136.44,android
u000635,control,1,63.18,web
u000636,control,0,0.0,ios
u000637,control,0,0.0,ios
u000638,control,0,0.0,ios
u000639,control,0,0.0,web
u000640,control,1,33.17,android
u000641,control,0,0.0,web
u000642,control,0,0.0,web
u000643,control,1,23.8,ios
u000644,control,1,64.81,web
u000645,control,1,47.24,android
u000646,control,0,0.0,ios
u000647,control,0,0.0,ios
u000648,control,0,0.0,android
u000649,control,0,0.0,android
u000650,control,0,0.0,android
u000651,control,0,0.0,android
u000652,control,0,0.0,web
u000653,control,0,0.0,web
u000654,control,0,0.0,android
u000655,control,0,0.0,ios
u000656,control,0,0.0,android
u000657,control,0,0.0,android
u000658,control,0,0.0,web
u000659,control,0,0.0,web
u000660,control,1,41.09,web
u000661,control,0,0.0,android
u000662,control,0,0.0,android
u000663,control,0,0.0,ios
u000664,control,0,0.0,android
u000665,control,0,0.0,ios
u000666,control,0,0.0,android
u000667,control,1,6.84,android
u000668,control,0,0.0,web
u000669,control,0,0.0,android
u000670,control,0,0.0,android
u000671,control,1,94.71,android
u000672,control,0,0.0,android
u000673,control,0,0.0,ios
u000674,control,0,0.0,android
u000675,control,0,0.0,web
u000676,control,0,0.0,web
u000677,control,0,0.0,web
u000678,control,1,6.16,web
u000679,control,1,25.4,android
u000680,control,1,4.99,android
u000681,control,0,0.0,ios
u000682,control,1,15.8,web
u000683,control,0,0.0,web
u000684,control,1,12.11,android
u000685,control,1,125.87,android
u000686,control,0,0.0,android
u000687,control,1,77.71,ios
u000688,control,0,0.0,ios
u000689,control,0,0.0,web
u000690,control,0,0.0,web
u000691,control,0,0.0,web
u000692,control,1,73.53,ios
u000693,control,0,0.0,web
u000694,control,0,0.0,ios
u000695,control,0,0.0,ios
u000696,control,0,0.0,android
u000697,control,0,0.0,web
u000698,control,0,0.0,android
u000699,control,0,0.0,web
u000700,control,1,21.51,ios
u000701,control,0,0.0,web
u000702,control,0,0.0,ios
u000703,control,0,0.0,android
u000704,control,1,73.64,web
u000705,control,0,0.0,web
u000706,control,0,0.0,android
u000707,control,0,0.0,ios
u000708,control,0,0.0,ios
u000709,control,1,33.49,web
u000710,control,0,0.0,android
u000711,control,1,18.17,android
u000712,control,0,0.0,web
u000713,control,0,0.0,web
u000714,control,1,27.28,ios
u000715,control,1,40.7,ios
u000716,control,1,204.36,ios
u000717,control,1,102.81,android
u000718,control,0,0.0,ios
u000719,control,1,120.05,ios
u000720,control,0,0.0,android
u000721,control,0,0.0,android
u000722,control,0,0.0,web
u000723,control,1,61.06,web
u000724,control,0,0.0,android
u000725,control,0,0.0,android
u000726,control,0,0.0,ios
u000727,control,0,0.0,android
u000728,control,0,0.0,web
u000729,control,0,0.0,ios
u000730,control,0,0.0,web
u000731,control,0,0.0,android
u000732,control,0,0.0,web
u000733,control,1,31.47,android
u000734,control,1,88.39,web
u000735,control,1,2.05,android
u000736,control,1,25.09,web
u000737,control,0,0.0,ios
u000738,control,1,127.59,ios
u000739,control,1,36.88,android
u000740,control,1,16.47,ios
u000741,control,0,0.0,web
u000742,control,0,0.0,android
u000743,control,0,0.0,ios
u000744,control,0,0.0,web
u000745,control,0,0.0,ios
u000746,control,0,0.0,web
u000747,control,0,0.0,web
u000748,control,1,11.57,web
u000749,control,0,0.0,ios
u000750,control,0,0.0,android
u000751,control,0,0.0,web
u000752,control,1,112.35,ios
u000753,control,1,24.96,android
u000754,control,0,0.0,android
u000755,control,0,0.0,web
u000756,control,0,0.0,android
u000757,control,1,23.5,ios
u000758,control,1,29.7,android
u000759,control,0,0.0,web
u000760,control,1,28.05,web
u000761,control,1,56.02,web
u000762,control,1,19.99,web
u000763,control,1,257.85,android
u000764,control,0,0.0,web
u000765,control,0,0.0,android
u000766,control,0,0.0,web
u000767,control,0,0.0,ios
u000768,control,0,0.0,web
u000769,control,0,0.0,android
u000770,control,0,0.0,ios
u000771,control,1,11.91,ios
u000772,control,0,0.0,ios
u000773,control,0,0.0,ios
u000774,control,1,75.59,ios
u000775,control,0,0.0,web
u000776,control,0,0.0,ios
u000777,control,0,0.0,ios
u000778,control,0,0.0,ios
u000779,control,0,0.0,web
u000780,control,0,0.0,ios
u000781,control,0,0.0,android
u000782,control,0,0.0,ios
u000783,control,1,25.93,ios
u000784,control,1,9.16,web
u000785,control,0,0.0,ios
u000786,control,1,76.45,android
u000787,control,0,0.0,android
u000788,control,1,45.06,web
u000789,control,0,0.0,web
u000790,control,0,0.0,android
u000791,control,1,20.2,android
u000792,control,0,0.0,android
u000793,control,1,25.48,ios
u000794,control,0,0.0,android
u000795,control,0,0.0,android
u000796,control,0,0.0,android
u000797,control,0,0.0,web
u000798,control,0,0.0,ios
u000799,control,1,10.13,web
u000800,control,0,0.0,ios
u000801,control,0,0.0,ios
u000802,control,0,0.0,web
u000803,control,1,30.64,web
u000804,control,1,28.62,android
u000805,control,0,0.0,web
u000806,control,1,8.56,android
u000807,control,1,125.51,android
u000808,control,1,14.04,android
u000809,control,0,0.0,android
u000810,control,0,0.0,ios
u000811,control,0,0.0,web
u000812,control,0,0.0,web
u000813,control,1,40.72,ios
u000814,control,0,0.0,web
u000815,control,0,0.0,ios
u000816,control,1,4.47,web
u000817,control,1,28.12,web
u000818,control,0,0.0,web
u000819,control,1,31.53,ios
u000820,control,0,0.0,web
u000821,control,0,0.0,web
u000822,control,0,0.0,android
u000823,control,0,0.0,web
u000824,control,1,19.52,web
u000825,control,1,11.81,ios
u000826,control,0,0.0,web
u000827,control,0,0.0,web
u000828,control,0,0.0,android
u000829,control,1,16.67,ios
u000830,control,1,22.23,web
u000831,control,1,50.33,android
u000832,control,0,0.0,web
u000833,control,0,0.0,web
u000834,control,0,0.0,android
u000835,control,0,0.0,ios
u000836,control,0,0.0,android
u000837,control,0,0.0,android
u000838,control,0,0.0,web
u000839,control,0,0.0,web
u000840,control,1,27.17,web
u000841,control,1,21.12,android
u000842,control,0,0.0,web
u000843,control,0,0.0,android
u000844,control,0,0.0,ios
u000845,control,0,0.0,web
u000846,control,1,107.26,android
u000847,control,0,0.0,ios
u000848,control,0,0.0,ios
u000849,control,1,29.17,web
u000850,control,0,0.0,web
u000851,control,0,0.0,web
u000852,control,0,0.0,android
u000853,control,0,0.0,android
u000854,control,0,0.0,web
u000855,control,0,0.0,android
u000856,control,0,0.0,ios
u000857,control,0,0.0,ios
u000858,control,0,0.0,web
u000859,control,0,0.0,ios
u000860,control,1,19.79,android
u000861,control,0,0.0,android
u000862,control,0,0.0,ios
u000863,control,1,30.01,android
u000864,control,0,0.0,android
u000865,control,1,20.96,web
u000866,control,0,0.0,android
u000867,control,1,14.61,ios
u000868,control,0,0.0,ios
u000869,control,1,28.25,android
u000870,control,0,0.0,web
u000871,control,0,0.0,web
u000872,control,1,48.47,ios
u000873,control,0,0.0,android
u000874,control,1,8.28,ios
u000875,control,0,0.0,ios
u000876,control,0,0.0,ios
u000877,control,1,84.06,web
u000878,control,0,0.0,web
u000879,control,0,0.0,web
u000880,control,1,30.95,ios
u000881,control,1,66.75,android
u000882,control,0,0.0,ios
u000883,control,0,0.0,web
u000884,control,1,37.52,web
u000885,control,0,0.0,web
u000886,control,1,192.24,android
u000887,control,0,0.0,web
u000888,control,0,0.0,android
u000889,control,0,0.0,android
u000890,control,1,129.02,android
u000891,control,1,110.24,web
u000892,control,0,0.0,android
u000893,control,0,0.0,web
u000894,control,0,0.0,web
u000895,control,0,0.0,ios
u000896,control,1,20.58,ios
u000897,control,0,0.0,ios
u000898,control,1,35.87,web
u000899,control,0,0.0,ios
u000900,control,1,12.07,android
u000901,control,0,0.0,android
u000902,control,0,0.0,android
u000903,control,1,60.51,android
u000904,control,1,29.89,web
u000905,control,1,40.24,ios
u000906,control,0,0.0,ios
u000907,control,0,0.0,web
u000908,control,0,0.0,web
u000909,control,1,23.39,android
u000910,control,0,0.0,web
u000911,control,0,0.0,web
u000912,control,1,14.98,ios
u000913,control,0,0.0,ios
u000914,control,1,4.54,ios
u000915,control,1,53.49,web
u000916,control,1,33.28,ios
u000917,control,1,18.79,web
u000918,control,0,0.0,web
u000919,control,0,0.0,web
u000920,control,1,14.77,android
u000921,control,0,0.0,ios
u000922,control,1,81.19,ios
u000923,control,1,56.57,ios
u000924,control,0,0.0,web
u000925,control,1,33.54,ios
u000926,control,1,8.92,ios
u000927,control,0,0.0,web
u000928,control,1,24.93,ios
u000929,control,1,49.5,android
u000930,control,0,0.0,ios
u000931,control,1,42.08,web
u000932,control,0,0.0,ios
u000933,control,0,0.0,android
u000934,control,1,88.55,web
u000935,control,1,177.76,android
u000936,control,0,0.0,web
u000937,control,0,0.0,web
u000938,control,0,0.0,ios
u000939,control,0,0.0,web
u000940,control,0,0.0,android
u000941,control,1,42.79,android
u000942,control,0,0.0,ios
u000943,control,1,66.2,web
u000944,control,0,0.0,ios
u000945,control,0,0.0,ios
u000946,control,1,21.13,web
u000947,control,0,0.0,ios
u000948,control,0,0.0,android
u000949,control,0,0.0,web
u000950,control,0,0.0,android
u000951,control,0,0.0,android
u000952,control,1,50.05,ios
u000953,control,0,0.0,ios
u000954,control,0,0.0,ios
u000955,control,1,47.12,ios
u000956,control,0,0.0,web
u000957,control,0,0.0,web
u000958,control,1,32.25,web
u000959,control,0,0.0,android
u000960,control,0,0.0,ios
u000961,control,0,0.0,ios
u000962,control,0,0.0,android
u000963,control,1,61.4,android
u000964,control,0,0.0,ios
u000965,control,0,0.0,web
u000966,control,0,0.0,web
u000967,control,1,58.19,web
u000968,control,0,0.0,android
u000969,control,1,18.95,web
u000970,control,0,0.0,android
u000971,control,0,0.0,web
u000972,control,0,0.0,android
u000973,control,0,0.0,android
u000974,control,0,0.0,android
