user_id,variant,converted,revenue,page_load_ms,platform
u000354,control,0,0.0,2143.4,ios
u000355,control,0,0.0,1963.5,web
u000356,control,0,0.0,2037.1,android
u000357,control,0,0.0,1847.9,web
u000358,control,0,0.0,2230.1,web
u000359,control,0,0.0,1390.3,android
u000360,control,0,0.0,1491.1,android
u000361,control,0,0.0,1552.5,android
u000362,control,0,0.0,1515.6,web
u000363,control,1,35.14,1567.0,android
u000364,control,0,0.0,1531.9,android
u000365,control,0,0.0,2062.4,web
u000366,control,0,0.0,2062.8,ios
u000367,control,0,0.0,2155.6,android
u000368,control,0,0.0,2151.1,web
u000369,control,1,49.55,2198.4,android
u000370,control,0,0.0,1956.0,web
u000371,control,0,0.0,2393.4,web
u000372,control,0,0.0,1646.6,android
u000373,control,0,0.0,1078.6,android
u000374,control,0,0.0,1482.5,ios
u000375,control,1,40.8,1636.7,ios
u000376,control,0,0.0,2137.5,android
u000377,control,0,0.0,2053.3,web
u000378,control,0,0.0,1923.1,android
u000379,control,0,0.0,1600.6,web
u000380,control,0,0.0,2732.5,web
u000381,control,0,0.0,2113.6,web
u000382,control,0,0.0,1417.2,web
u000383,control,0,0.0,1658.0,android
u000384,control,0,0.0,1732.4,android
u000385,control,0,0.0,2012.3,ios
u000386,control,0,0.0,2238.9,web
u000387,control,0,0.0,2082.3,android
u000388,control,0,0.0,1795.0,android
u000389,control,0,0.0,2234.1,ios
u000390,control,0,0.0,2088.5,web
u000391,control,0,0.0,1505.8,ios
u000392,control,0,0.0,1733.0,android
u000393,control,0,0.0,2102.7,ios
u000394,control,0,0.0,1140.8,web
u000395,control,0,0.0,2237.5,web
u000396,control,0,0.0,1438.6,web
u000397,control,0,0.0,1418.8,web
u000398,control,0,0.0,1517.0,web
u000399,control,0,0.0,2048.2,ios
u000400,control,0,0.0,1554.1,web
u000401,control,0,0.0,1885.9,android
u000402,control,0,0.0,2178.4,ios
u000403,control,1,43.35,1353.4,android
u000404,control,0,0.0,2370.1,android
u000405,control,0,0.0,1543.8,web
u000406,control,0,0.0,1476.1,web
u000407,control,0,0.0,1636.3,web
u000408,control,0,0.0,1328.8,web
u000409,control,0,0.0,1658.8,ios
u000410,control,0,0.0,1662.0,ios
u000411,control,0,0.0,2000.3,ios
u000412,control,0,0.0,1328.0,android
u000413,control,1,74.61,1266.5,android
u000414,control,0,0.0,1983.6,web
u000415,control,0,0.0,2240.2,ios
u000416,control,0,0.0,1618.3,web
u000417,control,0,0.0,2354.4,web
u000418,control,0,0.0,2032.5,web
u000419,control,0,0.0,2354.5,web
u000420,control,0,0.0,1868.5,web
u000421,control,0,0.0,1786.8,web
u000422,control,0,0.0,1990.4,android
u000423,control,0,0.0,1808.2,web
u000424,control,0,0.0,1841.6,web
u000425,control,0,0.0,2022.9,ios
u000426,control,0,0.0,2224.1,web
u000427,control,0,0.0,1688.8,web
u000428,control,0,0.0,1870.3,ios
u000429,control,0,0.0,2497.5,web
u000430,control,0,0.0,1040.8,web
u000431,control,0,0.0,1849.4,ios
u000432,control,0,0.0,2360.2,web
u000433,control,0,0.0,1355.6,web
u000434,control,0,0.0,1638.0,android
u000435,control,0,0.0,1731.2,ios
u000436,control,0,0.0,1525.1,android
u000437,control,0,0.0,1701.6,ios
u000438,control,0,0.0,1422.2,ios
u000439,control,0,0.0,1755.0,web
u000440,control,0,0.0,1776.1,web
u000441,control,0,0.0,1820.7,web
u000442,control,0,0.0,1910.6,web
u000443,control,0,0.0,2567.0,android
u000444,control,0,0.0,1913.5,web
u000445,control,0,0.0,1372.3,web
u000446,control,0,0.0,2427.7,android
u000447,control,0,0.0,2102.7,ios
u000448,control,0,0.0,2246.7,ios
u000449,control,0,0.0,1754.0,ios
u000450,control,0,0.0,2273.2,ios
u000451,control,0,0.0,2007.2,ios
u000452,control,0,0.0,1339.8,android
u000453,control,0,0.0,1938.2,android
u000454,control,1,22.97,2103.4,web
u000455,control,0,0.0,1514.8,web
u000456,control,0,0.0,1945.6,android
u000457,control,0,0.0,1508.0,web
u000458,control,0,0.0,1663.6,web
u000459,control,0,0.0,1968.9,web
u000460,control,1,5.03,2273.4,web
u000461,control,0,0.0,697.9,android
u000462,control,0,0.0,1658.5,ios
u000463,control,0,0.0,1796.1,ios
u000464,control,0,0.0,1658.7,ios
u000465,control,0,0.0,1988.4,android
u000466,control,0,0.0,2090.7,ios
u000467,control,0,0.0,1357.4,web
u000468,control,0,0.0,2039.6,ios
u000469,control,0,0.0,1253.3,ios
u000470,control,0,0.0,1637.3,ios
u000471,control,1,50.81,2217.2,web
u000472,control,0,0.0,1546.9,android
u000473,control,0,0.0,1587.4,web
u000474,control,0,0.0,2106.4,ios
u000475,control,0,0.0,1852.3,android
u000476,control,0,0.0,1712.3,ios
u000477,control,0,0.0,1697.3,web
u000478,control,0,0.0,1646.4,web
u000479,control,0,0.0,1276.1,web
u000480,control,0,0.0,1684.6,ios
u000481,control,1,48.13,2031.7,web
u000482,control,0,0.0,2065.5,web
u000483,control,0,0.0,1769.2,web
u000484,control,0,0.0,918.2,web
u000485,control,0,0.0,2109.7,ios
u000486,control,0,0.0,2114.1,web
u000487,control,0,0.0,1816.2,web
u000488,control,0,0.0,1828.5,ios
u000489,control,0,0.0,2331.5,ios
u000490,control,0,0.0,1859.7,web
u000491,control,0,0.0,973.8,android
u000492,control,0,0.0,1342.8,web
u000493,control,0,0.0,1933.4,web
u000494,control,0,0.0,1638.1,web
u000495,control,0,0.0,2054.1,ios
u000496,control,0,0.0,1451.5,ios
u000497,control,0,0.0,1799.1,web
u000498,control,0,0.0,1655.4,web
u000499,control,0,0.0,1992.4,ios
u000500,control,0,0.0,1836.2,web
u000501,control,0,0.0,1764.4,android
u000502,control,0,0.0,987.0,ios
u000503,control,0,0.0,2019.6,android
u000504,control,0,0.0,1778.8,web
u000505,control,0,0.0,1704.4,ios
u000506,control,0,0.0,1729.3,web
u000507,control,0,0.0,1624.9,web
u000508,control,0,0.0,2005.2,web
u000509,control,0,0.0,1952.2,web
u000510,control,0,0.0,2368.1,ios
u000511,control,0,0.0,1864.9,web
u000512,control,0,0.0,1120.7,android
u000513,control,1,49.92,2325.5,web
u000514,control,1,28.07,1394.9,android
u000515,control,1,4.98,1378.3,ios
u000516,control,0,0.0,2378.9,web
u000517,control,0,0.0,1287.5,ios
u000518,control,0,0.0,1636.6,ios
u000519,control,0,0.0,1092.0,web
u000520,control,0,0.0,2202.5,web
u000521,control,0,0.0,1800.0,android
u000522,control,0,0.0,1965.4,android
u000523,control,0,0.0,1386.5,ios
u000524,control,0,0.0,1620.7,web
u000525,control,0,0.0,1854.3,web
u000526,control,0,0.0,1514.3,web
u000527,control,0,0.0,1882.8,ios
u000528,control,0,0.0,1407.8,ios
u000529,control,1,66.55,2297.0,web
u000530,control,0,0.0,1800.3,web
u000531,control,0,0.0,1979.9,web
u000532,control,0,0.0,1951.3,web
u000533,control,0,0.0,1932.4,web
u000534,control,0,0.0,1997.0,android
u000535,control,0,0.0,2034.7,web
u000536,control,0,0.0,1807.2,web
u000537,control,0,0.0,1210.2,web
u000538,control,0,0.0,974.9,web
u000539,control,0,0.0,1786.6,ios
u000540,control,0,0.0,1948.8,ios
u000541,control,0,0.0,2149.6,ios
u000542,control,0,0.0,1577.7,web
u000543,control,0,0.0,2243.7,ios
u000544,control,0,0.0,1974.2,web
u000545,control,0,0.0,2060.7,web
u000546,control,0,0.0,1713.4,web
u000547,control,0,0.0,1629.1,ios
u000548,control,0,0.0,2034.1,web
u000549,control,0,0.0,1480.4,android
u000550,control,0,0.0,2144.9,ios
u000551,control,0,0.0,2195.6,ios
u000552,control,1,157.54,2043.0,web
u000553,control,0,0.0,1669.3,web
u000554,control,0,0.0,1494.1,ios
u000555,control,0,0.0,2040.3,web
u000556,control,0,0.0,1741.0,ios
u000557,control,1,83.84,1964.1,android
u000558,control,0,0.0,2472.9,web
u000559,control,0,0.0,2240.0,web
u000560,control,0,0.0,1843.1,ios
u000561,control,0,0.0,2543.3,web
u000562,control,0,0.0,1518.1,web
u000563,control,0,0.0,1686.0,web
u000564,control,0,0.0,1817.8,ios
u000565,control,0,0.0,1503.8,ios
u000566,control,0,0.0,1906.1,web
u000567,control,0,0.0,2083.0,web
u000568,control,0,0.0,2033.9,android
u000569,control,0,0.0,1947.3,web
u000570,control,0,0.0,2135.8,ios
u000571,control,0,0.0,1805.1,ios
u000572,control,0,0.0,1948.1,android
u000573,control,0,0.0,1869.3,web
u000574,control,0,0.0,1974.4,android
u000575,control,0,0.0,1582.8,web
u000576,control,0,0.0,1422.9,web
u000577,control,0,0.0,2090.7,web
u000578,control,0,0.0,1957.0,web
u000579,control,0,0.0,1224.7,web
u000580,control,0,0.0,1438.1,ios
u000581,control,0,0.0,1410.8,web
u000582,control,0,0.0,1414.6,android
u000583,control,0,0.0,2263.3,ios
u000584,control,0,0.0,2197.3,web
u000585,control,0,0.0,2068.1,ios
u000586,control,0,0.0,1545.6,ios
u000587,control,0,0.0,1416.2,web
u000588,control,0,0.0,2110.2,ios
u000589,control,1,30.11,1318.0,web
u000590,control,0,0.0,1403.3,web
u000591,control,0,0.0,1791.4,ios
u000592,control,0,0.0,1338.5,ios
u000593,control,0,0.0,1205.9,ios
u000594,control,0,0.0,1232.2,android
u000595,control,0,0.0,2256.3,web
u000596,control,0,0.0,1462.0,web
u000597,control,0,0.0,915.8,ios
u000598,control,0,0.0,1398.7,ios
u000599,control,0,0.0,1722.2,web
u000600,control,0,0.0,1654.7,ios
u000601,control,0,0.0,1563.7,web
u000602,control,0,0.0,2425.1,ios
u000603,control,0,0.0,1552.9,web
u000604,control,0,0.0,1947.8,ios
u000605,control,0,0.0,1698.0,ios
u000606,control,0,0.0,1964.5,web
u000607,control,0,0.0,2235.2,android
u000608,control,0,0.0,1569.5,android
u000609,control,0,0.0,1433.6,web
u000610,control,0,0.0,1410.6,ios
u000611,control,1,48.67,2716.3,web
u000612,control,1,18.89,1387.2,ios
u000613,control,0,0.0,1810.9,android
u000614,control,0,0.0,1665.1,web
u000615,control,0,0.0,1923.7,android
u000616,control,0,0.0,1812.5,web
u000617,control,0,0.0,1986.8,web
u000618,control,0,0.0,1964.9,android
u000619,control,0,0.0,1768.2,ios
u000620,control,0,0.0,1681.2,ios
u000621,control,0,0.0,1565.1,web
u000622,control,0,0.0,2347.6,android
u000623,control,0,0.0,2484.1,web
u000624,control,0,0.0,1498.0,ios
u000625,control,0,0.0,1101.8,android
u000626,control,0,0.0,1047.2,web
u000627,control,0,0.0,2300.3,web
u000628,control,1,6.9,2030.5,android
u000629,control,0,0.0,1612.9,web
u000630,control,0,0.0,2460.1,web
u000631,control,0,0.0,1914.6,web
u000632,control,0,0.0,1588.6,android
u000633,control,0,0.0,2319.7,web
u000634,control,0,0.0,1581.5,web
u000635,control,0,0.0,1913.9,web
u000636,control,0,0.0,1503.9,android
u000637,control,0,0.0,1676.0,web
u000638,control,1,33.53,1837.8,web
u000639,control,0,0.0,1804.8,web
u000640,control,0,0.0,1698.3,web
u000641,control,1,4.48,1554.9,web
u000642,control,0,0.0,1974.1,web
u000643,control,0,0.0,2317.0,ios
u000644,control,0,0.0,1325.2,ios
u000645,control,0,0.0,1583.2,ios
u000646,control,0,0.0,2170.0,android
u000647,control,0,0.0,1943.3,web
u000648,control,0,0.0,2281.3,web
u000649,control,1,18.55,1586.5,android
u000650,control,0,0.0,1562.4,web
u000651,control,0,0.0,1459.7,web
u000652,control,0,0.0,1562.9,android
u000653,control,0,0.0,1509.7,web
u000654,control,0,0.0,2082.3,android
u000655,control,1,52.76,2152.3,ios
u000656,control,0,0.0,2166.6,web
u000657,control,1,21.27,1854.3,web
u000658,control,0,0.0,1764.2,web
u000659,control,0,0.0,1881.7,ios
u000660,control,0,0.0,2613.5,ios
u000661,control,0,0.0,1555.4,web
u000662,control,0,0.0,1830.7,ios
u000663,control,0,0.0,1501.3,ios
u000664,control,0,0.0,2150.6,ios
u000665,control,1,16.6,1557.3,web
u000666,control,0,0.0,2561.7,web
u000667,control,0,0.0,2422.3,web
u000668,control,0,0.0,1853.3,android
u000669,control,0,0.0,2066.1,android
u000670,control,0,0.0,2334.3,ios
u000671,control,0,0.0,851.8,ios
u000672,control,0,0.0,1663.8,web
u000673,control,0,0.0,2344.1,android
u000674,control,0,0.0,1383.8,web
u000675,control,0,0.0,2147.2,android
u000676,control,0,0.0,2171.9,ios
u000677,control,0,0.0,2341.2,web
u000678,control,0,0.0,2459.5,android
u000679,control,0,0.0,1625.6,ios
u000680,control,0,0.0,1818.0,web
u000681,control,0,0.0,2145.8,web
u000682,control,0,0.0,2215.0,ios
u000683,control,0,0.0,1636.2,ios
u000684,control,0,0.0,1708.8,android
u000685,control,0,0.0,1704.7,ios
u000686,control,0,0.0,2372.4,ios
u000687,control,0,0.0,2363.7,web
u000688,control,1,23.69,1026.2,web
u000689,control,0,0.0,2068.1,ios
u000690,control,0,0.0,1441.0,ios
u000691,control,0,0.0,2089.6,android
u000692,control,0,0.0,1197.1,web
u000693,control,0,0.0,1477.9,web
u000694,control,0,0.0,2306.0,web
u000695,control,0,0.0,1290.6,web
u000696,control,0,0.0,1355.5,android
u000697,control,0,0.0,2059.1,android
u000698,control,0,0.0,2201.8,web
u000699,control,0,0.0,1889.3,ios
u000700,control,0,0.0,1872.4,android
u000701,control,0,0.0,2091.9,android
u000702,control,0,0.0,1546.1,android
u000703,control,0,0.0,1313.4,ios
u000704,control,0,0.0,2003.0,android
u000705,control,0,0.0,1776.3,web
u000706,control,0,0.0,1755.3,android
u000707,control,0,0.0,1536.1,web
u000708,control,0,0.0,1967.7,ios
u000709,control,0,0.0,1968.7,ios
u000710,control,0,0.0,1451.5,web
u000711,control,0,0.0,1737.3,ios
u000712,control,0,0.0,1899.5,ios
u000713,control,1,42.34,1849.7,web
u000714,control,1,39.3,1330.8,android
u000715,control,0,0.0,2026.7,web
u000716,control,0,0.0,2183.2,android
u000717,control,0,0.0,1692.9,web
u000718,control,0,0.0,2103.9,web
u000719,control,0,0.0,1989.5,ios
u000720,control,0,0.0,1867.5,android
u000721,control,0,0.0,1835.5,web
u000722,control,0,0.0,1442.3,ios
